entid,ALTDATE,ALTTIME
1225991575,2014-10-19,
1225991575,2016-10-19,
1225991575,2013-10-14,1.0
1225991575,2016-12-19,
1199113755,2015-09-30,
1199113755,2015-01-31,
857718779,2016-02-25,1.0
857718779,2016-07-25,1.0
1160048160,2019-06-05,
1160048160,2019-06-05,
707793876,2016-01-27,1.0
707793876,2016-06-27,1.0
115557824,2016-02-20,
115557824,2012-08-17,1.0
115557824,2012-09-17,1.0
115557824,2017-01-24,
115557824,2017-11-24,
115557824,2018-11-15,
115557824,2018-05-15,
1080777448,2014-01-01,1.0
1080777448,2014-07-01,1.0
1080777448,2014-08-01,1.0
1080777448,2014-01-01,1.0
1080777448,2016-03-20,1.0
648424643,2014-11-28,1.0
648424643,2015-05-03,1.0
648424643,2016-09-20,1.0
648424643,2014-09-28,1.0
681267576,2015-06-18,1.0
664085822,2015-09-23,
664085822,2015-04-23,
664085822,2014-12-09,
664085822,2015-05-23,
664085822,2015-11-16,
664085822,2015-09-16,
664085822,2014-06-09,
664085822,2014-10-27,
664085822,2014-02-09,
664085822,1993-11-08,1.0
664085822,1994-01-06,2.0
664085822,1995-03-17,3.0
664085822,1995-02-17,3.0
664085822,1998-06-16,4.0
664085822,1998-07-16,4.0
664085822,1998-11-16,4.0
664085822,1998-12-16,5.0
664085822,1998-10-16,5.0
664085822,1998-10-16,5.0
664085822,1999-01-01,7.0
664085822,1999-01-01,7.0
664085822,1999-02-01,7.0
664085822,1999-03-07,8.0
664085822,1999-11-07,8.0
664085822,1999-05-07,8.0
664085822,1999-07-07,8.0
664085822,2002-09-04,9.0
664085822,2002-09-04,9.0
664085822,2002-09-04,9.0
664085822,2003-07-18,10.0
664085822,2003-10-18,10.0
664085822,2006-10-16,11.0
664085822,2006-02-16,11.0
664085822,2006-07-16,11.0
664085822,2006-07-16,11.0
664085822,2006-09-09,12.0
664085822,2006-07-29,13.0
664085822,2007-04-06,14.0
664085822,2007-03-06,14.0
664085822,2007-08-06,14.0
664085822,2007-04-28,15.0
664085822,2007-01-28,15.0
664085822,2008-06-05,16.0
664085822,2008-04-05,16.0
664085822,2008-06-05,16.0
664085822,2008-08-08,17.0
664085822,2009-06-28,18.0
664085822,2009-12-28,18.0
664085822,2010-02-05,19.0
664085822,2010-10-05,19.0
664085822,2010-08-17,20.0
664085822,2011-03-02,21.0
664085822,2015-12-16,1.0
664085822,2015-04-23,1.0
664085822,2014-04-09,1.0
664085822,2006-10-16,11.0
664085822,1998-11-10,6.0
664085822,1999-03-07,
664085822,2015-07-23,
664085822,2006-01-16,
664085822,1998-04-10,
664085822,2002-08-04,
664085822,2006-01-16,
664085822,2014-12-09,
664085822,2014-09-09,
664085822,2006-06-16,
664085822,2002-05-04,
664085822,1998-03-10,
664085822,1999-11-07,
664085822,2015-09-23,
664085822,2006-12-16,
664085822,2019-12-05,
1011623488,2015-12-06,
1011623488,2015-08-06,
1011623488,2014-03-24,
1011623488,2004-03-28,1.0
1011623488,2004-10-28,1.0
1011623488,2011-06-18,2.0
1011623488,2011-08-18,2.0
1011623488,2011-02-18,2.0
1011623488,2012-12-10,3.0
1011623488,2012-08-10,3.0
1011623488,2017-05-12,
629814518,2014-08-17,
629814518,2014-08-17,
629814518,2014-09-17,
629814518,2015-09-29,
629814518,2014-05-30,
629814518,2011-10-31,
629814518,1994-03-23,1.0
629814518,1994-12-13,2.0
629814518,1994-03-13,2.0
629814518,1995-04-05,4.0
629814518,1995-10-07,5.0
629814518,1995-05-29,6.0
629814518,1995-05-29,6.0
629814518,1996-05-27,7.0
629814518,1996-08-17,8.0
629814518,2001-02-27,1.0
629814518,2002-09-15,4.0
629814518,2004-09-19,3.0
629814518,2004-10-19,5.0
629814518,2004-03-19,7.0
629814518,2004-01-19,9.0
629814518,2004-09-19,5.0
629814518,2004-03-06,7.0
629814518,2005-12-16,8.0
629814518,2008-03-19,10.0
629814518,2011-04-30,11.0
629814518,2015-12-29,
629814518,2014-08-30,
629814518,2014-03-30,0.0
629814518,2008-12-19,0.0
629814518,2004-06-06,0.0
629814518,2004-04-19,0.0
629814518,2015-02-28,0.0
629814518,2014-09-30,0.0
629814518,2019-12-24,
629814518,2019-12-24,
629814518,2020-06-17,
629814518,2020-02-17,
629814518,2020-04-17,
629814518,2020-06-17,
629814518,2020-11-17,
629814518,2020-11-17,
629814518,2015-03-29,0.0
629814518,2014-02-28,0.0
631096731,2015-03-29,
631096731,2015-10-29,
631096731,2010-09-22,
631096731,2017-12-18,
631096731,2015-02-28,
631096731,2010-04-22,
631096731,2014-10-23,
631096731,2015-03-29,
631096731,2015-05-29,
631096731,2015-12-29,
631096731,2015-02-28,
631096731,2015-03-29,
631096731,2017-10-18,
631096731,2017-10-18,
631096731,2015-03-29,
631096731,2010-03-22,
631096731,2015-12-29,
631096731,2010-04-22,1.0
631096731,2010-08-22,1.0
631096731,2015-04-29,1.0
631096731,2015-11-29,0.0
631096731,2010-12-22,0.0
631096731,2010-06-22,0.0
631096731,2019-03-05,
631096731,2019-01-05,
631096731,2019-10-05,
631096731,2019-08-05,
1063940659,2015-03-13,
1063940659,2015-12-13,
1063940659,2015-05-13,
1063940659,2015-11-13,
1063940659,2015-12-13,
1063940659,2015-12-13,
1063940659,2015-02-13,1.0
1063940659,2018-06-25,
1063940659,2018-10-25,
1063940659,2018-02-25,
1063940659,2015-01-13,
458393909,2014-08-17,
458393909,2014-02-17,1.0
458393909,2015-06-13,1.0
458393909,2015-01-13,1.0
458393909,2015-12-13,1.0
458393909,2015-02-13,
458393909,2015-01-13,
458393909,2014-09-17,
598491070,2018-05-18,
598491070,2018-04-18,
184267873,2014-07-18,
184267873,2015-01-14,
184267873,2003-05-04,1.0
184267873,2003-01-04,1.0
184267873,2003-02-04,1.0
184267873,2005-10-26,2.0
184267873,2005-11-11,3.0
184267873,2006-04-06,4.0
184267873,2006-11-06,4.0
184267873,2015-09-28,1.0
184267873,2015-02-28,1.0
184267873,2003-01-04,
1122027783,2014-07-04,
1122027783,2015-05-28,
1122027783,2016-11-26,
1122027783,2016-04-26,
1122027783,2006-03-19,1.0
1122027783,2006-09-19,1.0
1122027783,2008-11-16,2.0
1122027783,2009-04-26,3.0
1122027783,2009-01-26,3.0
1122027783,2009-04-26,3.0
1122027783,2010-03-19,4.0
1122027783,2010-05-19,4.0
1122027783,2011-01-19,5.0
1122027783,2014-11-04,1.0
1122027783,2014-07-04,
1122027783,2014-04-04,1.0
1122027783,2014-04-04,
1122027783,2014-11-04,
716883779,2017-12-20,
410528128,2011-08-28,
410528128,2012-06-14,
410528128,2012-12-20,
410528128,2012-05-04,
410528128,2016-10-09,
410528128,2017-10-13,
410528128,2016-01-09,
1015725051,2014-02-17,
1015725051,2014-04-17,
1015725051,2014-08-17,
1015725051,2014-07-17,
1015725051,2014-10-17,
1015725051,2014-07-17,
1015725051,2013-01-28,
1015725051,2014-10-17,
1015725051,2013-09-28,
1015725051,2013-04-28,
1015725051,2017-01-14,
514433605,2017-07-22,
514433605,2014-12-08,
514433605,2017-04-22,
514433605,2014-05-08,
514433605,2016-11-07,
514433605,2014-10-08,
514433605,2017-02-22,
514433605,2016-08-07,0.0
514433605,2016-01-07,0.0
763080972,2013-12-22,
763080972,2013-11-22,
763080972,2013-01-22,
763080972,2013-11-22,
763080972,2013-12-22,
763080972,2013-12-22,
53588604,2018-10-23,
804780065,2017-06-06,
804780065,2013-12-03,
804780065,2008-03-01,
1005862635,2015-01-16,
1005862635,2010-03-21,
1005862635,2013-09-30,
1005862635,2006-09-17,
290938815,2015-01-23,
290938815,2015-03-23,
290938815,2015-12-23,
290938815,2015-10-23,
290938815,2015-11-23,
290938815,2015-02-23,
523766625,2018-05-31,
523766625,2018-03-31,
523766625,2018-08-31,
523766625,2018-09-30,
1188927351,2014-12-08,
1188927351,2016-10-07,
1188927351,2016-04-11,
905923094,2016-08-16,
905923094,2015-10-23,
905923094,2015-10-23,
905923094,2016-08-16,
905923094,2007-04-28,
905923094,2007-08-28,
905923094,2013-01-21,
905923094,2013-07-04,
905923094,2013-06-21,
905923094,2013-05-04,
905923094,2007-08-28,
905923094,2013-04-04,
905923094,2007-02-09,
905923094,2016-11-16,
905923094,2007-06-24,
905923094,2004-05-14,
905923094,2007-03-24,
905923094,2007-01-28,
905923094,2007-07-24,
905923094,2007-09-09,
905923094,2004-02-14,
905923094,2007-05-24,
905923094,2015-11-23,
905923094,2004-10-14,
905923094,2013-12-04,
905923094,2018-03-16,
905923094,2018-10-16,
905923094,2018-07-16,
905923094,2018-05-16,
905923094,2007-01-09,
926539414,2017-07-08,
926539414,2019-12-10,
926539414,2019-09-10,
926539414,2019-02-03,
926539414,2017-08-08,
926539414,2019-03-10,
926539414,2019-11-03,
926539414,2019-08-12,
926539414,2019-04-03,
926539414,2020-11-27,
347604803,2017-03-23,
347604803,2017-07-23,
1115426942,2015-09-22,
1115426942,2017-12-16,
1115426942,2017-01-16,
1115426942,2017-07-16,
1115426942,2008-08-12,
1115426942,2008-05-12,
1115426942,2010-09-29,
1115426942,2004-03-20,
1115426942,2008-04-12,
1115426942,2007-01-26,
1115426942,2006-07-05,
1115426942,2010-11-29,
1115426942,2008-08-12,
1115426942,2008-05-12,
1115426942,2007-11-26,
1115426942,2007-06-26,
49303527,2012-09-24,
49303527,2016-08-28,
49303527,2018-02-24,0.0
49303527,2018-11-24,0.0
49303527,2018-04-24,0.0
49303527,2018-06-24,0.0
49303527,2018-07-24,0.0
49303527,2018-11-24,0.0
49303527,2018-11-24,
49303527,2016-07-28,
49303527,2019-12-08,
49303527,2019-06-08,
49303527,2019-02-19,
49303527,2019-07-08,
49303527,2019-11-15,
49303527,2019-11-08,
49303527,2019-10-08,
49303527,2019-05-15,
49303527,2019-06-01,
49303527,2019-05-01,
49303527,2019-08-22,
49303527,2018-03-24,0.0
49303527,2018-09-24,0.0
49303527,2018-07-24,0.0
49303527,2018-05-24,0.0
49303527,2018-05-24,0.0
387707459,2016-04-28,
1103496954,2015-08-18,
1103496954,2008-11-12,
1103496954,2009-11-08,
1103496954,2006-04-26,
1103496954,2006-02-26,
1103496954,2009-09-08,
1103496954,2009-06-08,
1103496954,2016-10-29,
1103496954,2006-04-26,
1103496954,2006-08-26,
1103496954,2006-08-26,
720865661,2011-01-10,
720865661,2008-11-15,
720865661,2006-12-08,
720865661,2006-12-08,
720865661,2005-12-14,
720865661,2007-06-16,
720865661,2008-11-15,
720865661,2017-04-21,
720865661,2017-01-21,
720865661,2019-03-03,
720865661,2019-09-03,
720865661,2005-11-14,
413686128,2018-02-15,
288730117,2017-01-25,
288730117,2017-10-25,
288730117,2016-08-23,
288730117,2019-03-17,
288730117,2019-01-26,
288730117,2019-05-26,
288730117,2019-08-29,
288730117,2019-05-30,
1106619592,2014-05-09,
1106619592,2015-12-13,
1106619592,2014-11-09,
1106619592,2011-02-10,
1106619592,2009-05-02,
1106619592,2004-07-06,
1106619592,2009-02-02,
1106619592,2000-07-13,
1106619592,2006-09-18,
1106619592,2001-12-04,
1106619592,2001-01-15,
1106619592,2004-09-06,
1106619592,2006-05-10,
1106619592,2011-07-22,
1106619592,2004-05-06,
1106619592,2004-01-06,
1106619592,2008-06-11,
1106619592,1998-03-12,
1106619592,2011-07-22,
1106619592,2005-12-21,
1106619592,2006-06-18,
1106619592,2004-04-06,
1106619592,2016-07-25,
275758477,2015-06-01,
275758477,2016-09-11,
275758477,2018-04-17,
275758477,2018-12-17,
275758477,2018-04-20,
445637601,2015-07-06,
445637601,2017-09-13,
445637601,2019-10-27,
445637601,2019-03-27,
445637601,2019-04-27,
445637601,2019-01-27,
445637601,2019-11-27,
445637601,2017-03-13,
300600833,2014-04-09,
300600833,2014-01-09,
300600833,2011-05-06,
300600833,2011-08-15,
300600833,2011-10-06,
300600833,2011-05-06,
300600833,2014-02-09,
300600833,2011-11-06,
300600833,2011-03-06,
1118715863,2017-03-14,
659646683,2014-11-08,
659646683,2014-09-08,
659646683,2015-12-03,
659646683,2013-03-21,
659646683,2013-01-12,
659646683,2014-12-08,
659646683,2013-01-12,
659646683,2006-07-29,
659646683,2011-06-25,
659646683,2013-07-12,
659646683,2007-08-15,
659646683,2007-02-15,
659646683,2013-02-12,
659646683,2013-05-12,
70497854,2016-01-24,
70497854,2016-09-09,
70497854,2015-05-04,
759895506,2018-04-23,
759895506,2018-07-23,
160388701,2015-07-18,
160388701,2016-10-12,
160388701,2016-02-12,
160388701,2012-09-18,
160388701,2010-05-26,
160388701,2010-03-26,
160388701,2009-08-22,
160388701,2007-05-01,
160388701,2009-11-22,
160388701,2013-09-06,
160388701,2009-06-22,
160388701,2018-07-09,
160388701,2019-08-26,
160388701,2019-09-26,
1163680661,2014-08-10,
1163680661,2014-12-30,
1163680661,2014-01-10,
1163680661,2014-02-10,
1163680661,2017-04-15,
1163680661,2018-03-23,
1163680661,2018-02-23,
1163680661,2018-11-23,
1093704728,2017-07-28,
1093704728,2017-01-28,
1093704728,2019-06-22,
1093704728,2019-01-22,
749881846,2012-08-23,
749881846,2013-07-01,
749881846,2012-05-23,
749881846,2013-03-01,
749881846,2010-06-27,
749881846,2010-08-27,
749881846,2012-08-30,
749881846,2012-05-30,
749881846,2013-08-01,
749881846,2012-06-30,
749881846,2012-05-30,
749881846,2012-06-23,
749881846,2016-05-12,
749881846,2016-10-12,
9241302,2014-09-21,
9241302,2014-01-21,
9241302,2016-03-09,
9241302,2018-11-01,
9241302,2016-12-09,
1102437548,2016-04-21,
1102437548,2016-06-21,
33405303,2012-06-18,
33405303,2012-08-18,
33405303,2014-02-25,
33405303,2014-04-25,
33405303,2014-09-24,
33405303,2012-02-18,
33405303,2017-09-02,
33405303,2018-10-25,
33405303,2017-03-02,
1176562362,2014-08-09,
1176562362,2017-03-26,
1176562362,2014-04-09,
1176562362,2017-03-26,
1176562362,2014-12-09,
1176562362,2017-06-26,
1176562362,2017-11-26,
1176562362,2017-11-26,
1176562362,2017-01-26,
1176562362,2017-09-26,
1176562362,2017-05-26,
1176562362,2013-02-11,
1176562362,2014-04-09,
1176562362,2018-04-28,
1176562362,2018-07-28,
1176562362,2018-07-28,
1176562362,2019-10-21,
1176562362,2019-09-21,
1176562362,2018-07-28,
1176562362,2019-08-21,
213309950,2011-06-05,
213309950,2015-08-17,
213309950,2011-03-05,
213309950,2015-11-10,
213309950,2011-05-05,
213309950,2015-01-19,
213309950,2015-11-10,
213309950,2015-06-19,
580117107,2016-04-24,
580117107,2016-09-24,
932668484,2017-03-22,
100322040,2017-08-04,
100322040,2018-10-20,
100322040,2017-11-04,
149477006,2016-12-04,
149477006,2016-02-04,
149477006,2016-09-04,
149477006,2016-07-04,
903298553,2009-10-31,
320807508,2017-03-13,
172923780,2014-08-07,
172923780,2014-05-30,
172923780,2017-10-27,
172923780,2014-06-30,
172923780,2014-04-07,
172923780,2017-02-27,
172923780,2017-02-27,
172923780,2011-10-21,
172923780,2017-06-27,
172923780,2014-09-30,
928700812,2015-02-24,
928700812,2017-07-21,
928700812,2016-11-07,
928700812,2016-10-07,
928700812,2017-02-21,
928700812,2017-10-21,
928700812,2017-03-21,
928700812,2015-10-24,
928700812,2015-03-24,
928700812,2017-05-21,
928700812,2017-10-21,
928700812,2017-08-21,
928700812,2014-02-22,
928700812,2015-04-24,
928700812,2017-09-21,
928700812,2014-02-19,
928700812,2017-05-21,
928700812,2015-05-24,
928700812,2017-05-07,
928700812,2017-05-22,
928700812,2018-09-13,
928700812,2019-02-14,
928700812,2019-03-14,
522083629,2018-03-22,
522083629,2018-08-09,
780178189,2016-08-04,
780178189,2016-02-04,
719058048,2016-03-23,
951338863,2015-03-14,
951338863,2015-10-14,
951338863,2014-03-10,
951338863,2015-10-14,
951338863,2008-02-13,
951338863,2015-01-14,
951338863,2008-06-13,
951338863,2008-03-13,
951338863,2008-02-13,
951338863,2008-01-29,
951338863,2008-10-13,
951338863,2008-09-13,
456213611,2012-01-09,
456213611,2012-04-09,
456213611,2016-04-26,
456213611,2017-09-29,
456213611,2018-07-21,
456213611,2019-08-15,
456213611,2019-06-24,
456213611,2020-04-20,
1125317186,2006-02-21,
1125317186,2005-04-28,
1125317186,2014-06-28,
1125317186,2014-08-24,
1125317186,2014-11-24,
1125317186,2017-11-27,
1125317186,2006-01-21,
1125317186,2010-03-10,
1125317186,2017-12-27,
1125317186,2005-02-28,
1125317186,2005-05-28,
1125317186,2008-06-01,
1125317186,2005-02-28,
1125317186,2012-03-22,
1125317186,2006-11-21,
1125317186,2014-01-28,
1125317186,2014-01-24,
1125317186,2017-11-27,
1125317186,2016-12-13,
1125317186,2019-10-01,
1125317186,2019-10-01,
1125317186,2005-11-28,
1125317186,2005-07-28,
1083978869,2017-02-23,
1083978869,2017-10-23,
1083978869,2017-04-23,
11861184,2016-02-29,
11861184,2016-03-29,
11861184,2013-12-14,
11861184,2013-12-20,
11861184,2013-08-14,
576639949,2017-12-22,
576639949,2017-05-22,
576639949,2018-03-17,
576639949,2018-04-17,
220729412,2016-10-23,
220729412,2017-03-23,
220729412,2017-12-24,
491134163,2011-03-13,
491134163,2011-08-13,
491134163,2013-02-19,
491134163,2011-11-13,
491134163,2011-03-13,
491134163,2012-07-14,
491134163,2012-05-14,
491134163,2011-04-13,
491134163,2013-07-19,
503213213,2015-01-07,
865590186,2017-10-28,
865590186,2017-01-28,
865590186,2017-09-28,
1060849569,2016-07-22,
1060849569,2016-01-22,
1060849569,2016-04-22,
1060849569,2014-03-12,
1060849569,2016-06-22,
1060849569,2018-03-11,
1060849569,2016-01-22,
1020938757,2017-07-17,
1020938757,2017-10-17,
1020938757,2013-03-20,
509121535,2014-12-12,
509121535,2016-06-22,
509121535,2014-06-12,
509121535,2016-09-22,
509121535,2016-09-22,
509121535,2013-09-21,
509121535,2013-11-21,
509121535,2006-03-27,
509121535,2013-04-21,
509121535,2010-07-29,
509121535,2013-01-21,
509121535,2008-07-19,
509121535,2006-06-27,
509121535,2007-03-10,
509121535,2007-09-10,
509121535,2007-05-10,
509121535,2007-09-10,
509121535,2007-01-10,
509121535,2007-10-10,
509121535,2018-12-03,0.0
509121535,2018-07-03,0.0
509121535,2018-08-03,0.0
509121535,2018-12-03,
509121535,2007-05-10,
509121535,2007-12-10,
509121535,2007-12-10,
509121535,2018-08-03,0.0
509121535,2018-05-03,0.0
509121535,2018-02-03,0.0
1158570287,2017-11-01,
1158570287,2017-11-01,
1158570287,2017-01-01,
1158570287,2017-04-01,
1158570287,2013-09-22,
1158570287,2012-05-13,
1158570287,2009-09-25,
1158570287,2008-07-15,
1158570287,2017-05-01,
1158570287,2012-08-13,
1158570287,2012-04-13,
1158570287,2013-04-22,
1158570287,2010-11-11,
1158570287,2012-01-10,
1158570287,2012-09-10,
1158570287,2009-08-04,
1158570287,2013-07-19,
1158570287,2013-12-28,
1158570287,2013-08-21,
1158570287,2009-10-25,
1158570287,2012-07-13,
1158570287,2009-10-04,
1158570287,2009-09-04,
1158570287,2016-02-20,
1158570287,2017-08-14,
1158570287,2019-11-15,
1158570287,2019-02-15,
1158570287,2019-06-15,
1158570287,2019-01-03,
1158570287,2019-02-13,
973459989,2015-06-23,
973459989,2015-06-05,
973459989,2018-01-04,
946138250,2016-06-08,
358876705,2016-12-20,
358876705,2018-03-01,
358876705,2018-10-01,
358876705,2018-03-01,
358876705,2016-05-20,
124664849,2016-09-25,
124664849,2016-12-25,
124664849,2016-10-25,
124664849,2018-10-19,
124664849,2018-01-19,
124664849,2018-04-19,
873149339,2016-02-27,
873149339,2012-06-28,
873149339,2013-06-17,
873149339,2016-12-27,
490473216,2015-03-19,
490473216,2014-02-25,
490473216,2015-07-19,
490473216,2014-12-25,
490473216,2008-04-16,
490473216,2008-07-16,
490473216,2006-08-10,
490473216,2007-04-30,
490473216,2006-12-06,
490473216,2013-12-01,
490473216,2012-11-10,
490473216,2006-07-06,
1172508178,2014-11-05,
1172508178,2015-03-10,
1172508178,2015-09-10,
1172508178,2014-11-05,
1172508178,2013-01-25,
1172508178,2013-12-25,
1172508178,2013-07-25,
1172508178,2013-03-25,
1172508178,2016-07-05,
1172508178,2014-03-05,
1172508178,2015-10-10,
1172508178,2016-03-05,
805091640,2013-09-13,
805091640,2013-04-13,
805091640,2013-06-13,
805091640,2017-02-19,
805091640,2014-12-04,
805091640,2014-10-04,
805091640,2014-01-04,
805091640,2014-05-04,
805091640,2016-12-05,
1094280045,2006-08-30,
1094280045,2012-01-19,
1094280045,2012-01-19,
1094280045,2012-07-19,
1094280045,2006-06-30,
1094280045,2012-08-19,
1094280045,2007-05-28,
1094280045,2006-09-30,
1094280045,2006-07-30,
1094280045,2006-10-30,
1094280045,2007-04-28,
1094280045,2006-10-30,
1094280045,2006-05-30,
1094280045,2006-01-30,
1094280045,2006-04-30,
1094280045,2006-12-30,
1094280045,2006-11-30,
1094280045,2018-10-15,
1094280045,2018-01-30,
1094280045,2006-11-30,
1094280045,2018-09-15,
1094280045,2006-02-28,
1094280045,2006-06-30,
1094280045,2006-05-30,
1094280045,2018-07-30,
546058796,2016-03-28,
546058796,2016-07-28,
546058796,2018-09-05,
864466493,2017-11-07,
864466493,2017-07-27,
864466493,2017-01-27,
864466493,2017-08-27,
887382572,2016-03-04,
887382572,2014-10-22,
887382572,2016-06-04,
887382572,2013-10-02,
887382572,2013-06-02,
823706225,2016-04-19,
979696958,2014-04-05,
393283440,2016-10-31,
393283440,2017-03-10,
181536431,2015-11-19,
181536431,2015-04-19,
181536431,2016-08-07,
181536431,2015-10-19,
181536431,2016-04-07,
267846870,2019-09-10,
784133014,2017-09-22,
1165193070,2017-06-19,
1165193070,2009-01-30,
1165193070,2008-06-28,
1165193070,2008-06-28,
1165193070,2009-11-30,
1165193070,2009-12-12,
1165193070,2009-07-30,
1165193070,2017-05-19,
1165193070,2017-10-19,
1165193070,2017-12-19,
1165193070,2017-09-19,
1224701129,2012-12-27,
1224701129,2012-02-27,
1224701129,2012-12-27,
1224701129,2012-01-27,
1224701129,2012-07-27,
1224701129,2012-06-27,
777742525,2012-09-10,
777742525,2010-03-25,
777742525,2011-06-25,
777742525,2010-08-25,
777742525,2010-11-25,
777742525,2011-03-25,
777742525,2010-03-25,
777742525,2010-07-25,
777742525,2011-12-25,
777742525,2018-09-21,
777742525,2018-02-21,
207715512,2019-01-28,
239333543,2017-08-20,
239333543,2014-02-04,
239333543,2017-07-20,
239333543,2017-09-20,
239333543,2014-04-30,
239333543,2017-06-20,
239333543,2016-07-27,
1166908463,2011-08-19,
1166908463,2013-05-23,
1166908463,2013-07-23,
1166908463,2016-02-16,
1166908463,2018-05-14,
1166908463,2016-09-16,
1014921714,2017-12-11,
956330663,2015-02-09,
956330663,2015-09-09,
956330663,2015-05-09,
956330663,2016-04-30,
956330663,2015-10-09,
956330663,2016-07-31,
549648401,2008-02-29,
549648401,2016-12-24,
380750335,2016-07-21,
380750335,2016-10-21,
380750335,2016-04-06,
380750335,2016-09-06,
825800889,2017-02-28,
825800889,2015-01-21,
825800889,2017-05-28,
825800889,2019-12-18,
370046063,2018-10-22,
370046063,2018-04-22,
770767650,2018-07-25,
770767650,2018-02-25,
