entid,ANCHEYEAR,INV,TRANSAMPR,TRANSAMAFT,ALTDATE
1131360612,2016,880,39.0202409,0.363573032,2016/10/26
921691750,2013,1898,2.292406013,-0.912499039,2013/6/21
921691750,2013,525,49.94186967,51.83457334,2013/6/21
921691750,2013,2511,0.923701193,49.52234098,2013/3/16
921691750,2013,1350,48.11623576,-0.821459024,2013/6/16
676311389,2015,478,-0.891711191,33.33735791,2016/12/29
676311389,2015,1798,34.76992697,-0.961414539,2016/4/26
676311389,2016,332,29.39501447,-1.632062845,2017/1/16
676311389,2016,478,33.24089747,65.80872343,2017/5/16
648051922,2016,260,98.79329943,89.30211563,2016/3/16
869087918,2016,2688,98.30592954,-0.441916913,2016/5/4
869087918,2016,2005,-2.014808609,100.970152,2016/11/4
1170457107,2014,1541,39.44452276,40.90089689,2014/6/11
1170457107,2014,1535,60.01899915,59.85527453,2014/9/11
226913252,2016,1826,-0.605292937,48.18942917,2016/7/29
226913252,2016,2340,50.21253468,-2.396065504,2016/4/29
226913252,2016,2356,49.33671122,2.978216594,2016/4/29
226913252,2016,1844,0.648966565,51.4169693,2016/5/29
147581796,2016,1863,99.04045453,91.43664237,2016/10/16
147581796,2016,57,0.286793839,9.825182171,2016/10/16
227662954,2015,1849,55.77197074,0.075680994,2015/9/11
227662954,2015,849,-1.827133218,55.39219705,2015/6/11
195450784,2013,1499,2.37530487,40.0293954,2013/9/11
447994430,2015,706,33.13629909,68.6661412,2015/2/26
447994430,2015,633,34.9471208,0.061583954,2015/5/26
985892590,2013,527,1.296648673,38.06855184,2013/8/28
985892590,2013,528,0.926314619,60.71798832,2013/2/28
1019578018,2014,1654,-0.049432216,97.55009542,2015/4/30
1019578018,2014,2068,94.98379785,-0.612304377,2015/3/11
1019578018,2015,2068,95.58199481,0.508506082,2015/6/30
1019578018,2015,2072,5.568704596,1.263733613,2015/4/30
1019578018,2014,2072,4.571148494,-0.097348454,2015/3/31
1149450703,2016,2740,91.17770401,98.85953892,2016/11/26
1113694895,2017,883,22.04271323,0.82028584,2017/9/7
1113694895,2017,2011,17.02935743,59.94632406,2017/4/7
1113694895,2017,1518,0.753828185,39.31601453,2017/12/7
1113694895,2017,2212,56.22531711,-0.579676355,2017/9/7
423949861,2018,524,29.25574217,99.1267013,2018/3/5
1151724214,2017,1069,89.39315083,-0.529691716,2017/12/27
1151724214,2017,2612,9.795149748,-0.391681276,2017/9/27
110403453,2018,1077,0.466632489,0.593465421,2018/2/28
64138306,2018,1512,48.8534564,0.05154876,2018/5/19
416523601,2013,245,51.9833838,99.53615038,2013/6/12
1209177244,2014,2480,86.50828326,100.5404826,2014/10/26
9075122,2017,898,-0.757535199,67.67435862,2013/5/3
9075122,2017,898,-0.51618325,66.20407897,2013/2/2
774030553,2015,1405,48.21220257,-0.986093432,2015/9/14
774030553,2015,316,52.10626595,0.296962811,2015/5/13
774030553,2015,1894,0.550000373,99.82039369,2015/10/13
267747263,2017,830,50.78276605,95.51383084,2017/1/29
267747263,2017,2539,1.179124948,3.825395587,2017/9/29
267747263,2017,935,50.98175686,0.523831774,2017/3/29
501989563,2014,316,-0.206624564,40.98655414,2014/5/29
501989563,2014,2087,38.93697256,2.126391831,2014/4/29
669554763,2013,1085,52.87685026,-0.563242362,2013/6/9
510801192,2016,547,-0.810754817,20.74130899,2016/12/27
510801192,2016,357,0.730622048,80.1022571,2016/10/27
510801192,2016,1655,100.0677429,2.607166512,2016/7/27
545572140,2013,596,39.6581208,-0.188270156,2013/1/24
545572140,2013,747,40.26816034,-0.806796172,2013/8/24
545572140,2016,441,4.369779656,-0.019431398,2016/11/13
545572140,2016,1864,45.98306682,75.15411061,2016/12/13
545572140,2016,1472,23.51566119,-0.666102998,2016/7/13
1087043482,2014,1410,89.83013994,49.608378,2014/3/10
574895098,2014,844,65.17254751,30.73408058,2014/4/24
417728944,2014,1012,8.1550907,7.818055947,2014/6/5
417728944,2014,72,90.41323326,90.14307561,2014/5/5
417728944,2014,1990,0.890823528,1.069257782,2014/1/5
417728944,2013,1990,3.832096695,-2.224614911,2014/7/5
417728944,2013,1012,8.398943895,9.379647812,2014/11/5
417728944,2013,72,88.73458721,88.91244524,2014/7/5
119989522,2014,2569,61.88126058,90.26518527,2014/8/30
1123399373,2016,1657,101.3964277,0.254825254,2016/4/30
1123399373,2016,1670,-0.03929866,11.38088636,2016/3/31
1123399373,2016,303,0.565146645,3.16494419,2016/12/31
1123399373,2016,236,-0.269992311,68.27769371,2016/9/30
1123399373,2016,630,-0.275071379,2.870998701,2016/9/30
1123399373,2016,643,0.730871277,2.620551269,2016/9/30
1123399373,2016,954,-0.454013827,10.23588046,2016/9/30
1123399373,2016,17,-0.991215194,3.303428064,2016/8/31
332977854,2016,2426,10.07848239,-0.761605848,2016/7/26
332977854,2016,2425,9.23131396,-0.06923882,2016/4/26
332977854,2016,661,82.27720767,100.5439077,2016/4/26
713866793,2015,968,20.62193216,0.801979944,2015/12/2
713866793,2015,2422,26.21053575,36.01213447,2015/6/2
713866793,2015,2152,51.42726612,64.75425504,2015/12/2
274481566,2014,1158,-0.893064514,19.43423768,2014/3/13
274481566,2014,1150,1.097802675,80.61646527,2014/3/13
116573635,2016,1081,0.465030005,101.3399958,2016/10/11
116573635,2016,345,-2.662413656,101.7143843,2016/2/6
116573635,2016,335,0.945525452,99.11041486,2016/8/19
116573635,2016,1081,99.16315849,100.0770746,2016/5/30
875980446,2013,2202,61.84825291,0.874312702,2013/12/24
875980446,2017,2269,38.54329847,-0.609225172,2017/6/27
875980446,2017,1173,59.94958526,99.61899238,2017/10/27
233042096,2018,2189,-0.202346946,59.1350827,2018/4/8
233042096,2018,1827,29.93719171,0.206535631,2018/2/8
233042096,2018,1252,72.08821834,39.72345382,2018/8/8
808330903,2014,1131,5.3333687,-1.073325733,2014/7/28
808330903,2014,250,67.6871695,77.87698403,2014/1/28
808330903,2017,920,14.94098364,-0.916490071,2017/1/5
808330903,2017,2388,7.533795829,2.487700701,2017/11/5
808330903,2017,250,79.55821565,99.01492336,2017/11/5
432983703,2014,919,39.59449503,70.06612266,2014/7/18
432983703,2014,773,55.6235902,-0.207432453,2014/3/18
432983703,2014,2186,5.991222728,30.43704569,2014/11/18
432983703,2016,919,70.86128628,0.394549452,2016/8/6
432983703,2016,2186,30.11718964,0.029861474,2016/10/6
432983703,2016,773,-1.115619488,95.74191309,2016/10/6
432983703,2016,1124,1.266585492,4.072976319,2016/6/6
370814294,2015,1953,19.4489751,19.62190923,2015/1/25
370814294,2015,1086,0.840505404,80.1224752,2015/10/25
370814294,2015,1323,29.87146735,0.140333738,2015/11/25
370814294,2015,2716,50.16239435,-0.363929485,2015/9/25
60411271,2015,494,29.43706795,100.3292953,2015/12/26
60411271,2015,988,40.54110529,0.704678778,2015/8/26
60411271,2015,1463,29.053115,0.156152992,2015/2/26
248782102,2016,1349,-1.14180315,24.68330421,2016/2/12
248782102,2016,2180,75.51973436,76.35930535,2016/4/12
334382522,2015,671,-1.02325786,12.54536837,2015/12/28
334382522,2013,2010,0.466894113,15.21698036,2013/6/27
334382522,2013,1988,20.84429808,-0.449780701,2013/9/27
334382522,2013,970,79.86235416,44.33348552,2013/3/27
334382522,2013,961,-0.69213476,39.65162065,2013/2/27
805378689,2013,2702,35.60415135,1.627690853,2013/5/12
805378689,2013,585,11.03919611,0.430583233,2013/7/12
805378689,2013,2126,0.037542903,46.73478501,2013/9/12
547766824,2017,141,40.58470476,10.2911604,2017/10/30
365641348,2016,2232,48.82428092,100.5426474,2016/11/7
365641348,2016,2213,50.00354009,0.088675151,2016/10/7
1187190983,2013,1522,55.34359368,53.98163618,2013/12/1
1160437241,2016,956,-0.57275906,99.53986057,2016/9/22
121450591,2017,2530,-0.364731707,1.54488524,2017/10/7
243165,2016,1635,-0.731741274,3.300219345,2016/10/18
243165,2016,62,3.21312048,-0.19685158,2016/5/18
1186089404,2016,1159,49.61474897,52.02900809,2016/4/18
1186089404,2016,2357,-1.254734601,49.07049188,2016/9/18
922133017,2016,1646,-0.693113769,0.503384884,2016/4/28
572454725,2018,2055,-0.139088287,18.94867905,2018/1/27
572454725,2018,2054,99.37485996,80.34824394,2018/3/27
276434630,2017,618,-0.232765389,100.789061,2017/8/30
276434630,2017,618,100.3849199,-0.163378537,2017/11/30
276434630,2017,617,0.061301394,99.55870716,2017/3/30
276434630,2017,617,101.0967538,1.75621375,2017/8/30
474347568,2017,1631,-0.990471062,99.32341309,2017/3/5
474347568,2017,692,99.8840886,-0.75739582,2017/4/5
1202307950,2016,1496,51.14244838,101.9436439,2016/9/14
683063561,2018,117,40.48247825,-0.289752258,2018/5/10
683063561,2018,53,-0.837498599,39.50881271,2018/8/10
683063561,2018,117,-2.38917443,40.40450407,2018/12/10
683063561,2018,1637,-0.337582595,18.47703177,2018/7/10
683063561,2018,1641,21.03657478,-0.078094274,2018/4/10
683063561,2018,53,40.45214368,0.26904473,2018/8/10
1055176422,2017,2662,-1.026957657,33.01873088,2017/8/8
1055176422,2017,417,32.3111093,32.85560172,2017/2/8
1055176422,2017,1008,35.14765181,0.849325277,2017/4/8
1055176422,2017,2646,34.37717986,34.47818218,2017/1/8
650137286,2018,1940,40.1748686,-0.394216146,2018/7/11
650137286,2018,1264,38.67125681,-0.434297127,2018/5/11
650137286,2018,1667,-0.46272058,9.914428347,2018/5/11
650137286,2018,1939,21.20881545,1.423727052,2018/8/11
650137286,2018,1427,0.029398752,91.13559953,2018/8/11
332629236,2018,903,52.12246386,27.34365803,2018/8/17
332629236,2018,904,-0.150629576,24.76007216,2018/10/17
1104527960,2018,2535,68.86766988,0.747840321,2018/9/14
1104527960,2018,2535,0.378223362,70.25627921,2018/1/14
1104527960,2018,1075,30.50932694,29.28199874,2018/11/14
422415230,2017,1618,49.08431865,28.50458018,2017/7/12
422415230,2017,398,28.69127255,49.73544192,2017/2/12
422415230,2017,1644,19.60026199,19.95928373,2017/3/12
422415230,2016,398,30.4577094,29.05862863,2016/6/24
422415230,2016,1644,0.882808435,18.49021387,2016/3/24
422415230,2016,1618,70.68429267,50.83334985,2016/3/24
422415230,2014,1618,-0.374900625,2.392979171,2014/12/26
422415230,2014,394,0.08375645,-0.55260653,2014/9/26
422415230,2014,394,-0.729943439,0.899507411,2014/10/17
422415230,2014,1618,2.77263044,0.29192032,2014/2/17
422415230,2015,1618,99.5419367,71.08264322,2015/5/27
422415230,2015,398,-1.071994883,29.20923554,2015/10/27
422415230,2018,1618,30.07531149,31.51307799,2018/1/7
422415230,2018,1644,18.98016309,18.10948952,2018/8/7
422415230,2018,2410,0.005473731,1.607425113,2018/8/7
422415230,2018,398,50.35346153,51.57255208,2018/9/7
848214706,2016,767,21.53350483,21.15392182,2016/6/19
69976873,2018,2129,1.190921453,99.67375275,2018/1/27
69976873,2018,2754,50.46410188,0.086430334,2018/12/27
69976873,2018,2339,50.53005326,-0.128411765,2018/6/18
705977308,2014,1276,49.53463151,0.097969489,2014/9/1
705977308,2014,1329,-1.510667225,51.2712459,2014/9/1
1115568615,2015,2752,-2.760174084,101.9910159,2016/2/5
1115568615,2015,1435,100.7795924,-0.481278598,2016/5/5
176149157,2017,1116,31.01129669,0.358634141,2017/7/17
176149157,2017,2071,-1.980290324,30.47956628,2017/9/17
22512161,2013,739,9.338060221,8.639681759,2013/10/5
22512161,2014,738,49.55079412,51.92826147,2014/1/30
22512161,2013,154,90.62613113,90.52152964,2013/7/5
22512161,2013,1438,-1.06655007,-0.381859047,2013/9/5
22512161,2014,154,49.32159473,48.62837531,2014/2/28
22512161,2013,1105,-0.262769133,1.821719772,2013/8/5
87380146,2016,1614,-1.335056277,81.28450833,2016/4/29
87380146,2016,1616,77.56165887,1.596155383,2016/1/29
87380146,2017,1617,0.43138655,81.066242,2017/8/24
87380146,2017,1614,79.3281148,-0.031095327,2017/12/24
1074040658,2017,1441,-0.969601154,49.20455622,2017/5/13
1074040658,2017,1304,100.3594324,48.9738862,2017/6/13
424026777,2014,2407,1.246619461,-1.098917844,2014/8/25
424026777,2014,2613,-0.729587987,-0.625490389,2014/4/25
424026777,2014,1633,-0.060441296,0.63303755,2014/8/24
424026777,2016,378,1.001966316,1.21619654,2016/7/22
424026777,2016,2407,79.97564821,82.54559785,2016/5/8
424026777,2016,2407,62.1214096,98.91689807,2016/10/22
424026777,2016,2407,85.19672781,81.35370791,2016/5/1
424026777,2016,1632,1.624493045,3.431664875,2016/7/1
424026777,2016,1629,0.195941964,0.625884043,2016/5/8
424026777,2016,378,1.081695938,-0.118852727,2016/2/21
424026777,2016,2572,0.454033549,3.059859902,2016/9/10
424026777,2016,742,-0.530234902,8.936789953,2016/6/10
424026777,2016,1014,-0.163089361,2.85611373,2016/7/1
424026777,2016,1632,-1.349698515,4.502338688,2016/1/10
424026777,2016,2407,99.98648833,84.09271361,2016/6/10
424026777,2016,2613,39.73935093,0.180595931,2016/11/22
424026777,2016,742,10.65298325,9.29970565,2016/10/1
424026777,2016,2407,98.18662909,99.23681885,2016/12/21
424026777,2016,2572,4.665785635,1.256386613,2016/8/1
424026777,2017,1636,0.185512461,8.291808227,2017/5/19
424026777,2017,1636,1.020507911,6.85437119,2017/8/18
666498527,2017,740,98.85227082,16.40233663,2017/2/9
666498527,2017,2439,0.82712015,84.69534455,2017/1/9
666498527,2018,35,2.136516876,100.1165614,2018/3/30
604434911,2018,741,100.2092728,101.4032087,2008/2/29
415813173,2018,1183,100.3879852,0.313436279,2019/7/26
197615127,2017,2453,9.576419933,-0.522372961,2017/12/15
197615127,2017,2208,0.856377776,99.22975752,2017/1/15
197615127,2017,1242,88.59309268,0.054651349,2017/4/15
842308186,2018,264,9.032829688,15.52493612,2018/3/11
842308186,2018,1016,48.38228468,-0.735806291,2018/8/11
842308186,2018,258,26.3437714,0.924848363,2018/10/11
842308186,2018,1259,6.598833107,17.32656369,2018/8/11
842308186,2018,198,7.85285356,68.97129928,2018/5/11
872203575,2016,1554,19.44704197,18.2260763,2016/1/29
872203575,2016,2414,40.0953036,24.62322516,2016/2/29
872203575,2016,2303,10.2844862,9.186137432,2016/10/29
872203575,2016,2345,28.76251723,23.82062243,2016/7/29
872203575,2016,2527,19.19339377,18.32050656,2016/12/29
86008009,2017,2432,-1.351480451,100.7986296,2017/2/20
86008009,2017,342,99.9585474,1.706665229,2017/4/20
7578148,2015,148,61.33082549,60.25054926,2015/7/15
7578148,2015,487,37.09756212,-0.924426549,2015/1/15
7578148,2015,1489,0.858505087,38.18710127,2015/4/15
1002763026,2018,1935,99.75636977,91.02404392,2018/2/3
1002763026,2018,237,-0.229932662,11.27631478,2018/11/3
425653504,2016,963,99.36183934,0.469337674,2016/9/9
425653504,2016,1960,0.152426502,50.25348093,2016/11/9
425653504,2016,2717,0.874367833,49.44529207,2016/10/9
632244749,2015,426,60.79890717,59.64573279,2015/4/19
632244749,2015,150,38.6128019,37.76292311,2015/9/19
67838065,2017,704,0.027412586,50.95069607,2017/10/22
67838065,2017,1136,49.90918807,51.19845937,2017/5/22
67838065,2017,1396,49.29862965,-0.885443885,2017/9/22
765322303,2017,1089,99.61954732,99.93333023,2017/3/28
88825361,2014,2372,1.579399658,88.0998139,2014/11/10
88825361,2014,1783,1.240596679,9.189820709,2014/3/10
88825361,2014,1444,99.42273044,-0.208920892,2014/3/10
944111160,2017,892,49.94349974,68.87170042,2017/5/4
944111160,2017,2147,20.49358845,-0.969230343,2017/1/4
944111160,2017,923,-0.680205364,29.43537263,2017/9/4
944111160,2017,1148,29.41653792,-0.191686999,2017/9/4
333762602,2017,29,-0.50268779,19.81076764,2017/2/12
333762602,2017,2344,98.21138593,81.17597773,2017/2/12
477241742,2015,2707,39.76131789,56.11992023,2015/10/10
232463516,2015,1671,48.88226219,49.37786997,2015/11/10
232463516,2015,275,48.79334105,47.97267083,2015/11/10
1145907251,2017,1309,-1.678408354,99.41936902,2017/8/15
413913404,2017,151,49.21292332,-1.156511698,2017/12/29
413913404,2017,1452,50.69195297,40.29578367,2017/1/29
413913404,2017,1675,35.34150285,0.237649319,2017/4/24
413913404,2017,1674,36.20123336,-1.078028535,2017/9/24
1200599969,2016,2715,-1.023230625,52.37533922,2016/8/27
1200599969,2016,508,4.756022652,2.174893942,2016/3/27
1200599969,2016,2350,0.40564449,47.50450635,2016/7/27
1200599969,2016,662,17.50155357,0.208045828,2016/4/27
1200599969,2016,504,15.58175284,1.708041475,2016/12/27
1200599969,2014,662,-0.324725585,-0.846833536,2014/5/24
1200599969,2014,508,-2.04977044,0.423375507,2014/5/24
1200599969,2014,627,0.349275612,0.284047803,2014/10/24
1200599969,2014,1253,1.546642187,0.342247508,2014/7/24
1200599969,2014,496,0.840441708,-0.939609357,2014/9/24
1200599969,2016,1253,17.17707669,1.655066581,2016/10/27
1200599969,2016,496,23.13561767,-0.103768307,2016/8/27
1200599969,2016,627,23.06384507,0.851353095,2016/12/27
1200599969,2014,504,1.854525805,2.74361889,2014/1/24
92929819,2018,2483,32.31645953,-0.196687065,2018/12/4
92929819,2018,724,33.41067955,100.2989499,2018/11/4
92929819,2018,465,33.40044238,0.830457016,2018/1/4
672066697,2018,2738,3.338548201,-0.549979703,2018/12/21
672066697,2018,2159,1.173313148,9.988232535,2018/7/21
672066697,2018,2293,4.714116316,-1.178331513,2018/9/21
1157719592,2017,1805,-1.330220196,22.70530739,2017/8/31
1157719592,2018,1805,24.52546287,19.72033915,2018/10/2
1157719592,2018,1747,27.14697755,28.74057509,2018/6/2
1157719592,2017,1786,30.38726092,5.029611326,2017/3/31
1157719592,2018,1339,27.06907681,29.82555468,2018/6/2
1157719592,2017,1339,1.601235157,27.95819033,2017/2/28
1157719592,2018,1786,6.397944709,3.101961025,2018/1/2
1157719592,2017,1747,-1.388254451,26.21836072,2017/7/31
1157719592,2018,25,16.79611006,15.00082915,2018/6/2
1157719592,2017,25,1.20257028,14.91524117,2017/11/30
448612205,2015,1121,60.52723386,100.00574,2015/5/22
448612205,2015,1122,39.70288787,-0.262146798,2015/12/22
592086391,2018,2617,-0.751867067,8.85103792,2018/9/21
672791433,2015,1132,55.03045302,-0.654131873,2015/4/6
347518795,2017,1979,72.29364643,32.24504389,2017/5/26
347518795,2017,2753,26.41438641,11.4320466,2017/6/26
113330526,2017,2165,23.37524179,49.05258026,2017/3/9
113330526,2017,2456,24.32357377,50.08847594,2017/12/9
113330526,2017,2706,51.30692504,0.035481068,2017/6/9
401713955,2017,125,99.47985244,0.40557412,2017/1/18
401713955,2017,2366,-1.179311905,100.7702607,2017/11/18
1024761769,2017,1279,10.6975292,0.686272614,2017/10/20
1024761769,2017,2759,3.763419265,-1.797823809,2017/5/20
93175425,2017,309,10.00920067,-0.091272013,2017/5/25
93175425,2017,364,0.628484438,89.99870621,2017/8/25
93175425,2017,1650,-0.927306331,9.891895328,2017/3/25
93175425,2017,2659,89.22784323,-1.232063415,2017/4/25
611526552,2017,2134,37.76983473,38.84319587,2017/11/27
611526552,2017,495,9.797193031,9.318010709,2017/2/27
611526552,2017,659,1.532331555,8.483102642,2017/5/27
611526552,2017,1127,49.53083296,39.50008065,2017/2/27
611526552,2016,2134,-0.731963481,41.11202642,2016/10/22
611526552,2016,2376,43.99008779,-0.248426461,2016/11/22
611526552,2016,1127,44.33728963,48.79233734,2016/7/22
383845402,2017,2178,-0.011696805,33.66643055,2017/2/4
383845402,2017,218,79.28525169,33.95076393,2017/4/4
383845402,2017,516,-0.264695038,33.11680107,2017/4/4
383845402,2017,725,18.21593641,0.897103209,2017/9/4
383845402,2018,2178,32.65913526,-0.609442793,2018/7/13
383845402,2018,516,33.88021088,0.165610266,2018/10/13
383845402,2018,218,32.9250867,98.54624715,2018/8/13
260288862,2017,2493,97.87599793,100.1110982,2017/8/11
89420931,2018,1630,100.0041912,-1.461578902,2018/11/3
89420931,2018,509,-0.807383017,54.49208627,2018/7/3
89420931,2018,2679,-0.095023923,43.28958491,2018/11/3
1201735054,2018,1301,97.63201019,99.14679949,2018/8/26
1201735054,2018,1936,1.899434375,-1.860917665,2018/5/26
1201735054,2018,1300,-0.438073583,0.927044875,2018/11/26
961289996,2017,1595,99.77154916,-0.888332417,2017/12/2
961289996,2017,1594,-0.225340907,99.56520001,2017/4/2
1133189997,2018,579,-1.173583344,68.43685191,2018/6/3
1133189997,2018,2760,-1.811372005,30.92627458,2018/10/3
1133189997,2018,1208,99.25674604,-1.347197286,2018/4/3
571467343,2017,1331,0.972296668,19.7567166,2017/8/27
571467343,2017,2552,-0.408724005,59.13744917,2017/8/27
571467343,2017,153,49.6874801,1.345503288,2017/5/27
571467343,2017,1454,0.233695501,20.14356983,2017/4/27
571467343,2017,1181,52.80500068,-0.138500577,2017/10/27
1095144916,2018,27,11.28482827,9.664235199,2018/5/23
1095144916,2018,15,88.47359463,91.30075583,2018/11/23
915955520,2015,1539,0.033416063,80.95978857,2015/12/8
161179732,2018,1260,9.971134999,9.347712878,2018/11/8
