entid,ANCHEYEAR,ANCHEDATE,EMPNUM,WOMEMPNUM,BUSST
585235322,2016,2017/3/20,7,8,2
42195545,2016,2017/8/20,4,5,2
1211021458,2016,2017/4/20,5,,2
51724300,2016,2017/11/20,6,,2
214039235,2016,2017/9/20,9,,2
98779248,2016,2017/10/3,10,,22
991078809,2016,2017/12/20,0,,2
474347568,2016,2017/4/17,11,6,22
727739483,2016,2017/9/20,6,3,2
597791091,2016,2017/8/20,20,,2
848214706,2016,2017/2/20,7,,2
1214544998,2016,2017/3/20,6,,2
654470566,2016,2017/1/20,12,,2
533040954,2016,2017/1/20,2,,2
688846314,2016,2017/7/20,12,,2
26624910,2016,2017/2/20,15,,2
806006794,2016,2017/1/20,46,9,2
1176138136,2016,2017/5/20,334,10,2
260523228,2016,2017/12/20,2,6,2
151804881,2016,2017/8/20,19,2,2
982151921,2016,2017/11/30,10,3,22
676369364,2016,2017/1/20,19,8,2
376600445,2016,2017/8/30,8,4,22
157854380,2016,2017/2/20,8,5,2
880979801,2016,2017/7/20,9,9,2
1180955020,2017,2018/1/27,7,5,22
27959870,2017,2018/7/10,6,7,22
984565633,2016,2017/6/21,5,11,22
10349484,2016,2017/7/8,8,7,22
831383454,2016,2017/7/9,7,8,22
1156891859,2017,2018/10/29,14,4,22
754187334,2016,2017/5/26,29,10,22
754187334,2017,2018/2/23,33,17,22
875700536,2016,2017/1/17,7,7,22
231973377,2017,2018/3/23,3,8,22
187271107,2017,2018/6/20,3,5,22
746059877,2017,2018/5/19,31,18,22
1056744242,2016,2017/2/27,17,6,22
885398224,2017,2018/7/6,19,9,22
157677950,2017,2018/12/8,8,4,22
873388560,2017,2018/3/16,3,7,22
1029428522,2017,2018/9/5,7,4,22
226007652,2017,2018/12/3,6,0,22
37172534,2016,2017/10/2,5,3,22
148427859,2016,2017/3/7,9,8,22
334575258,2016,2017/6/18,8,3,22
631513129,2016,2017/11/14,5,3,22
394344011,2016,2017/12/27,4,8,22
168839333,2016,2017/2/24,17,1,22
670025899,2017,2018/5/11,20,19,22
596410327,2016,2017/5/27,22,3,22
502423347,2017,2018/5/13,8,6,22
534024185,2017,2018/1/8,8,9,22
713866793,2017,2018/1/20,329,10,22
546398335,2016,2017/12/25,37,15,22
382011199,2016,2017/6/9,134,71,22
1086036423,2017,2018/4/23,21,,22
121792369,2017,2018/1/4,20,12,22
1101235900,2017,2018/8/29,7,4,22
128394214,2017,2018/9/3,103,57,22
507898543,2015,2016/12/14,,,29
908347136,2017,2018/1/1,17,17,22
182848520,2017,2018/9/13,25,14,22
308047623,2017,2018/5/23,153,24,22
695620268,2017,2018/12/5,8,9,22
697278305,2016,2017/5/15,12,9,22
441659645,2017,2018/4/5,37,10,22
439039848,2017,2018/12/19,7,8,22
561963865,2016,2017/12/8,8,8,22
1098546745,2016,2017/6/23,9,2,22
1098546745,2017,2018/8/8,10,0,22
1212946890,2017,2018/6/25,3,7,22
866530984,2015,2016/11/12,13,,22
1168489817,2017,2018/12/13,3,3,22
678995390,2016,2017/5/27,12,3,22
678665987,2016,2017/1/24,90,,22
402547703,2017,2018/11/21,3,5,26
484409931,2016,2017/2/18,5,9,22
644070397,2017,2018/8/30,6,8,22
796536832,2016,2017/5/10,20,,22
57942280,2017,2018/1/14,9,3,24
1214544998,2017,2018/1/2,2,,22
347062300,2014,2015/11/16,,,29
1128987741,2016,2017/4/10,5,,22
1095211338,2017,2018/6/12,12,7,22
593499518,2016,2017/4/12,459,,22
44049764,2016,2017/11/22,12,5,22
770085170,2017,2018/2/12,7,,27
318959633,2017,2018/7/6,11,7,22
1171398876,2017,2018/1/28,8,2,16
676369364,2017,2018/1/24,18,9,22
460745974,2016,2017/4/16,10,2,22
469909280,2017,2018/3/2,7,7,22
278635506,2016,2017/3/22,4,,22
1039230602,2016,2017/12/15,9,,22
1192111966,2017,2018/7/30,10,4,22
966174303,2017,2018/4/4,10,6,22
455812529,2016,2017/8/8,9,9,22
68596089,2017,2018/10/3,11,4,22
898474260,2017,2018/1/2,4,1,22
480346964,2017,2018/10/15,9,12,22
1070103503,2017,2018/6/21,7,5,22
1089410938,2017,2018/8/29,55,9,22
401715722,2017,2018/2/22,9,3,22
445155327,2016,2017/3/21,13,8,22
486469636,2016,2017/4/26,7,12,22
115259654,2013,2014/7/16,40,,22
672791433,2017,2018/3/23,2,5,22
1087413851,2017,2018/7/17,16,1,22
142034093,2017,2018/10/23,5,,22
511462741,2017,2018/7/14,40,,22
962269241,2017,2018/3/30,2,7,26
304446083,2017,2018/10/14,4,3,22
304446083,2016,2017/6/15,6,10,22
616976279,2017,2018/2/20,2,4,22
1123399373,2016,2017/5/21,8,4,22
1211021458,2017,2018/11/26,0,8,22
523619395,2017,2018/5/13,12,,22
1046248904,2017,2018/10/27,5,3,22
634390566,2016,2017/11/17,7,3,22
360000965,2014,2015/2/20,18,,22
880979801,2017,2018/3/22,22,10,22
36588566,2017,2018/11/7,5,2,22
712036798,2016,2017/12/15,17,2,22
1205875413,2016,2017/8/30,8,,22
1215435198,2017,2018/12/11,9,9,22
901769223,2016,2017/11/6,8,9,22
875980446,2016,2017/3/6,10,3,22
46168801,2015,2016/4/24,7,,22
545631359,2015,2016/10/14,9,,22
390532679,2017,2018/5/13,12,4,22
1184280598,2016,2017/3/21,15,12,22
471595496,2016,2017/8/27,8,9,22
471595496,2017,2018/8/21,2,10,22
762987266,2017,2018/12/14,4,4,22
1223070625,2016,2017/11/6,41,22,22
1223070625,2017,2018/10/11,40,22,22
742056754,2017,2018/9/12,11,5,22
71041488,2016,2017/6/16,8,8,22
473156037,2017,2018/3/12,4,2,22
291988590,2016,2017/11/12,10,3,22
1209177244,2017,2018/8/27,9,6,22
279099435,2017,2018/10/8,10,,22
583191066,2017,2018/6/2,17,,29
725011215,2017,2018/6/26,29,16,22
328167188,2017,2018/6/7,9,9,22
110556562,2017,2018/10/28,,,22
1004760342,2017,2018/5/16,7,8,22
219077988,2014,2015/8/26,,,29
360601007,2017,2018/6/25,11,9,22
137817615,2017,2018/8/20,3,1,22
24449850,2017,2018/1/1,16,19,22
745031577,2017,2018/10/28,4,4,22
832267284,2016,2017/6/20,6,4,22
327016284,2016,2017/6/23,5,4,27
267846870,2016,2017/10/10,28,1,22
5965381,2017,2018/1/12,11,9,22
5965381,2016,2017/7/21,20,15,22
903720603,2015,2016/10/20,9,,22
390088087,2017,2018/4/8,11,2,22
432180476,2016,2017/11/12,10,3,22
826561401,2017,2018/3/22,14,13,22
202008159,2016,2017/6/16,10,,29
39384893,2016,2017/5/24,8,,22
892903363,2016,2017/1/30,5,8,22
789151738,2015,2016/8/6,5,,22
897504054,2017,2018/8/6,10,7,22
671381624,2015,2017/4/14,8,,22
588527993,2016,2017/8/24,5,8,24
588527993,2017,2018/1/10,3,1,22
1035989298,2016,2017/11/20,8,4,22
651125597,2016,2017/10/23,5,11,26
812172698,2017,2018/10/17,9,9,22
146543687,2017,2018/10/28,11,6,22
146543687,2016,2017/9/14,11,5,22
1149649908,2017,2018/8/30,5,10,22
822890251,2016,2017/12/29,13,4,22
893417686,2017,2018/5/7,9,8,22
1120440764,2015,2017/10/7,9,,22
731312950,2017,2018/12/29,20,17,22
167388467,2017,2018/7/23,4,6,22
979696958,2016,2017/10/11,15,6,22
415532168,2016,2017/9/29,9,6,22
117315094,2017,2018/8/1,18,10,22
755613799,2016,2017/8/22,11,4,22
577613201,2015,2016/9/26,,,29
27121327,2016,2017/2/11,7,2,22
485135536,2017,2018/2/14,6,5,22
82307948,2016,2017/2/28,8,10,22
767029920,2017,2018/1/14,3,1,22
1174488260,2017,2018/8/28,4,4,22
888006352,2017,2018/12/7,59,20,22
163170246,2017,2018/10/17,5,1,22
226482354,2014,,,,29
78855887,2014,,6,,29
926143783,2016,,,,29
1110430662,2016,,,,22
380216442,2014,2015/3/3,,,29
1116694162,2016,,,,22
167401125,2013,,,,22
862503712,2014,,,,29
259165398,2016,,,,29
154660755,2016,,,,22
610422417,2014,2015/6/11,,,29
221066351,2015,,,,29
1028263335,2016,,,,22
1109389162,2016,,4,,22
78855887,2016,,,,22
790677122,2016,,,,29
460651509,2016,2017/8/22,10,8,22
1172293674,2016,2017/11/20,11,2,22
428132360,2017,2018/1/4,4,4,22
1047121478,2014,,,,22
216141662,2016,,,,22
1124798113,2017,2018/5/22,11,8,22
304333558,2016,,,,22
550695417,2016,,,,22
483199023,2016,2017/6/1,17,,22
227352138,2017,2018/6/24,11,,22
1012994404,2016,,,,22
1128814377,2015,2016/12/5,,,29
986413904,2016,,,,22
732330100,2016,,,,22
757705191,2017,,4,,22
5699433,2016,,21,,29
185352028,2016,2017/2/7,66,48,22
954958592,2016,2017/3/12,6,3,22
449172640,2017,,,,22
1090079579,2017,,,,22
1073909094,2017,,,,22
728573422,2017,2018/6/23,2,5,22
942975003,2011,,4,,22
79352604,2016,,,,29
854740724,2016,,,,22
27513216,2017,,,,29
198232965,2017,,,,29
251425150,2016,2017/1/14,13,3,22
1161049216,2016,,,,29
12341615,2017,,,,22
1029667617,2016,2017/2/14,12,2,22
1137453563,2017,,,,22
34812276,2017,,,,22
98779248,2012,2013/1/8,,,22
1134462964,2009,,9,,22
984341986,2017,2018/8/18,10,7,22
952459289,2016,,7,,23
1095005948,2016,2017/2/24,8,2,22
639708138,2016,,,,22
629904735,2017,2018/10/13,3,8,22
937063704,2017,2018/7/17,3,4,22
189319902,2017,2018/3/15,14,8,22
1119400862,2017,2018/8/5,4,9,22
460651509,2017,2018/3/8,4,,22
376600445,2017,2018/11/9,11,1,22
994924536,2017,2018/9/16,27,16,22
461470126,2017,,,,22
616294549,2017,2018/2/18,7,8,22
1001942723,2017,2018/12/21,16,6,26
189211003,2017,2018/4/14,9,8,26
365641348,2017,2018/10/22,8,1,22
944961774,2017,2018/10/14,9,6,22
579445218,2017,2018/5/24,7,5,22
973042164,2017,2018/11/18,8,9,22
552703598,2017,2018/8/9,9,1,22
708730881,2017,2018/10/19,8,,29
561061049,2017,2018/4/9,8,,29
289522620,2018,,,,22
841110875,2018,,,,2
856300291,2014,2015/6/15,,,2
1200015744,2013,2015/8/16,,,2
304446083,2014,2015/1/8,,,2
1199065906,2013,2015/5/12,15,,3
1070103503,2015,2016/8/25,8,,3
298097687,2015,2016/9/17,7,,3
167732608,2014,2015/9/10,3,,2
1115679105,2013,2016/5/24,17,,2
1115679105,2015,2016/1/24,17,,2
420039869,2013,2015/8/8,,,2
1073909094,2014,2015/12/9,,,2
452839142,2015,2016/10/20,,,2
1209177244,2014,2015/3/8,,,2
1061266812,2015,2016/6/11,,,2
744841992,2014,2015/2/25,8,,2
1013702338,2015,2016/9/6,,,2
654470566,2015,2016/5/6,,,2
151432574,2014,2015/2/11,,,2
392015473,2014,2015/1/26,,,2
323077129,2015,2016/11/19,,,2
752773693,2013,2015/12/11,18,,2
372517610,2015,2016/10/18,,,2
1198177526,2013,2016/4/30,,,7
58663843,2014,2015/12/17,,,2
1043678989,2013,2014/8/7,3,,2
772922863,2015,2016/8/2,,,2
138349938,2013,2014/11/9,11,,2
948846797,2015,2016/3/17,17,,3
485135536,2015,2016/6/25,8,,3
794800752,2015,2016/4/12,58,,2
968012687,2014,2015/11/19,,,2
373750970,2013,2015/12/23,,,2
592871812,2013,2014/1/20,,,2
439237366,2015,2016/12/26,4,,2
333658867,2013,2015/7/16,,,2
165991842,2015,2016/5/24,44,,2
1077476512,2015,2016/4/18,,,2
1070661496,2015,2016/11/15,,,2
414730837,2015,2016/3/1,,,2
1223416010,2015,2016/5/9,,,2
236809127,2015,2016/11/28,,,2
1176890529,2013,2015/5/4,,,2
445313035,2014,2015/4/29,,,2
1073896617,2015,2016/2/6,,,2
876759904,2014,2015/6/3,4,,2
542077079,2013,2015/1/17,,,2
962601334,2013,2015/3/4,,,7
1213439068,2014,2016/8/13,60,,2
886246976,2015,2016/11/15,,,2
1178531105,2015,2016/11/20,9,,22
539688873,2015,2016/5/7,17,,22
155013668,2013,2015/8/29,,,2
887823031,2013,2014/11/4,,,2
392015473,2013,2015/5/26,,,2
387115565,2015,2016/9/5,,,2
973372997,2015,2016/5/30,,,7
1123399373,2015,2016/4/24,,,2
1109389162,2014,2015/10/13,,,1
773287623,2014,2015/11/21,,,2
201192953,2015,2016/10/18,,,2
268574566,2015,2016/7/11,,,1
310750637,2015,2016/10/1,5,,2
930719951,2015,2016/9/1,,,2
892903363,2014,2015/5/3,7,,2
877443337,2014,2015/8/22,212,,2
482251556,2014,2015/8/12,9,,2
1060012788,2013,2014/10/18,7,,2
136757305,2015,2016/5/5,,,3
716527033,2015,2016/5/14,22,,2
585235322,2015,2016/12/20,,,2
959191590,2014,2015/4/28,,,2
149200886,2013,2015/8/10,,,2
676369364,2014,2015/8/5,,,2
822890251,2013,2015/7/5,,,2
290558112,2014,2015/11/18,,,2
1095005948,2013,2015/5/19,16,,22
39384893,2014,2015/4/13,,,2
972272823,2014,2015/10/29,,,2
133560153,2014,2015/10/26,4,,7
1128288581,2015,2016/10/29,18,,2
1162650521,2014,2015/8/20,,,2
530659464,2014,2015/8/21,,,2
1008698866,2014,2015/3/16,8,,24
619896552,2015,2016/2/18,,,2
732330100,2014,2015/7/24,,,3
7110966,2013,2014/11/10,17,,2
534589685,2013,2014/12/7,3,,2
385309201,2015,2016/10/20,,,3
269932268,2013,2015/8/13,,,2
814518931,2015,2016/8/17,2,,2
606504255,2013,2014/7/5,,,2
1052803993,2015,2016/6/23,,,2
63010757,2014,2015/1/24,,,2
860492445,2013,2015/5/27,8,,22
1132143895,2013,2014/8/17,11,,2
392828040,2013,2015/6/16,,,2
483199023,2013,2014/1/4,22,,22
1104055376,2014,2015/10/13,,,2
1029428522,2014,2015/4/17,10,,2
502444834,2015,2016/12/14,,,2
862870387,2013,2015/11/3,,,2
148427859,2013,2014/3/8,,,2
308047623,2013,2014/9/23,58,,2
1132783938,2014,2015/12/3,,,2
301570041,2015,2016/8/29,,,7
265081590,2015,2016/9/26,,,2
589860097,2013,2015/1/24,24,,2
619896552,2013,2014/2/5,376,,2
938496967,2013,2014/4/16,,,3
1046248904,2014,2015/9/19,,,3
87916602,2013,2014/8/20,12,,2
1154027962,2014,2015/7/8,12,,3
962269241,2014,2015/1/10,,,2
260330353,2015,2016/2/28,,,2
415532168,2013,2015/2/28,,,2
928700812,2014,2015/9/30,,,2
1054947152,2014,2015/11/29,,,2
318959633,2013,2015/9/11,,,2
266144855,2014,2015/2/22,,,2
974452985,2014,2015/10/9,,,2
1180955020,2015,2016/3/6,,,2
266144855,2015,2016/10/24,,,2
974452985,2015,2016/7/7,,,2
1145184588,2013,2015/12/18,,,2
29978271,2013,2014/2/9,6,,2
773819610,2014,2015/3/27,9,,2
626835273,2015,2016/4/18,1,,2
51240418,2013,2015/12/20,48,,2
858642290,2013,2014/11/12,,,2
33322185,2014,2015/11/27,13,,2
266144855,2013,2015/4/22,,,2
1181087789,2015,2016/12/20,8,,22
26014112,2013,2015/1/23,,,2
742056754,2015,2016/12/20,,,2
975487074,2014,2015/2/7,,,2
528260670,2015,2016/2/16,,,2
341202122,2015,2016/12/6,,,2
285915995,2015,2016/11/17,,,2
748939881,2015,2016/11/30,,,7
26014112,2015,2016/5/19,,,2
582631559,2014,2015/6/27,,,2
280765951,2014,2015/7/1,,,2
260626730,2015,2016/11/21,,,2
1142790093,2013,2014/7/11,,,2
1154027962,2015,2016/7/8,,,3
87916602,2014,2015/3/3,10,,2
811616724,2015,2016/8/19,,,3
569888186,2013,2014/12/1,,,2
62793212,2013,2015/10/12,,,2
569888186,2015,2016/8/27,,,2
415532168,2014,2015/9/30,,,2
661484504,2014,2015/2/20,,,7
606504255,2015,2016/5/23,,,2
900752203,2015,2016/6/21,,,2
1039230602,2014,2015/8/15,14,,2
415532168,2015,2016/1/29,,,2
726341195,2015,2016/12/10,19,,22
537912918,2014,2015/7/28,,,2
148427859,2014,2015/5/19,,,2
660745347,2014,2015/2/3,,,2
390532679,2015,2016/12/4,,,2
308047623,2015,2016/1/4,,,2
360601007,2015,2016/5/1,,,2
360601007,2013,2015/5/23,,,2
988174640,2014,2015/12/29,,,2
60465899,2015,2016/11/18,15,,2
770085170,2014,2015/8/19,,,2
481802824,2014,2015/4/25,,,2
460651509,2015,2016/10/23,8,,22
69056627,2014,2015/2/22,11,,3
360568935,2014,2015/5/3,,,2
189319902,2014,2015/9/26,10,,22
1176138136,2015,2016/1/11,,,2
791344530,2014,2015/9/11,23,,2
189319902,2015,2016/11/7,3,,22
369432775,2015,2016/5/23,,,2
827562538,2014,2015/12/4,,,2
994924536,2015,2016/7/6,38,,22
866646357,2015,2016/5/18,,,2
49833278,2015,2016/3/21,6,,2
988174640,2013,2015/8/29,,,2
1058425949,2013,2014/9/30,34,,2
489889425,2015,2016/2/24,13,,2
546398335,2014,2015/9/11,18,,2
364704790,2013,2014/8/23,6,,3
546398335,2015,2016/10/17,26,,2
648283802,2015,2016/5/24,92,,2
242144589,2014,2015/12/6,12,,2
534312651,2015,2016/1/23,4,,2
523190548,2015,2016/12/20,5,,2
218980718,2014,2015/7/1,,,2
731963482,2014,2015/5/12,,,2
439039848,2014,2015/11/28,,,2
360568935,2015,2016/6/20,,,2
276392221,2013,2015/9/28,,,2
470437676,2014,2015/2/9,,,2
830315263,2014,2015/12/13,,,2
1089410938,2014,2015/7/28,,,2
1077232962,2015,2016/8/28,7,,2
1166334829,2015,2016/2/2,,,2
253363228,2015,2016/4/20,,,2
1086417627,2013,2014/1/21,,,3
24449850,2014,2015/7/18,19,,3
378914235,2013,2014/10/24,13,,2
961228266,2015,2016/9/25,1,,9
531097524,2014,2015/5/1,,,2
523619395,2013,2015/4/13,,,2
826394924,2013,2015/10/19,5,,2
831383454,2015,2016/9/26,,,2
754187334,2015,2016/12/15,,,2
1156913936,2015,2016/10/21,,,2
417761285,2015,2016/6/28,88,,2
694488174,2013,2014/12/23,,,2
297715872,2015,2016/3/16,10,,22
137817615,2014,2015/2/26,16,,10
328886108,2014,2015/6/25,33,,2
578736704,2015,2016/11/8,6,,6
1035989298,2014,2015/8/13,4,,2
578736704,2014,2015/5/27,17,,2
534312651,2014,2015/10/30,3,,2
1071611328,2015,2016/12/26,,,2
799326058,2013,2015/8/18,,,2
809273387,2014,2015/10/20,,,2
231973377,2015,2016/10/25,,,7
176047002,2014,2015/1/24,,,2
1190843053,2014,2015/8/26,,,2
942000839,2015,2016/10/4,,,2
961545123,2015,2016/4/23,10,,2
1190843053,2015,2016/12/16,,,2
1094546084,2015,2016/1/9,,,2
55841388,2015,2016/12/21,,,2
588527993,2013,2015/7/8,,,2
179592306,2014,2015/11/25,,,2
894061673,2014,2015/6/10,,,2
1128987741,2013,2014/8/17,13,,2
1201376187,2014,2015/7/20,,,2
57942280,2015,2016/7/16,,,7
905896335,2013,2014/3/19,16,,2
1072629361,2015,2016/7/23,8,,2
119697720,2014,2015/9/3,,,2
42195545,2014,2015/10/27,,,2
531343917,2014,2015/6/25,,,2
909410801,2015,2016/1/14,,,2
368169791,2014,2015/11/11,14,,2
806006794,2014,2015/8/1,,,2
1096682413,2013,2015/11/4,,,2
135643474,2014,2015/11/27,,,2
596799761,2015,2016/6/12,,,2
762715586,2015,2016/7/19,,,2
809159257,2014,2015/9/26,,,2
136738334,2013,2015/5/20,,,2
614586077,2014,2015/1/12,,,7
791077261,2013,2014/1/26,19,,2
682467197,2013,2014/1/24,,,2
962842537,2015,2016/9/28,,,2
136738334,2014,2015/12/20,,,2
196922011,2015,2016/8/20,,,2
211597054,2015,2016/3/28,,,2
181151053,2013,2016/1/21,,,2
1006756992,2013,2015/1/17,,,3
478184121,2014,2015/10/16,,,2
729078072,2014,2015/3/19,,,3
1006756992,2015,2016/9/20,,,3
534024185,2015,2016/4/29,,,3
292876865,2013,2015/4/20,,,2
411273693,2015,2016/5/17,11,,2
756490410,2014,2015/10/22,27,,2
966174303,2014,2015/11/22,,,2
135643474,2015,2016/10/20,,,2
564649494,2015,2016/10/3,,,2
1048193711,2014,2015/6/19,,,2
622047277,2013,2014/4/25,,,2
744153382,2013,2014/6/23,,,2
90390333,2014,2015/5/10,,,2
9991202,2015,2016/6/8,10,,22
586257961,2015,2016/6/5,,,2
178383552,2013,2015/9/28,,,2
156571345,2015,2016/10/3,,,2
830251398,2013,2014/9/25,,,2
1075696473,2013,2014/1/14,,,2
260286782,2014,2015/5/29,,,2
873388560,2013,2015/5/19,,,3
413319317,2013,2015/12/22,8,,3
413319317,2015,2016/10/8,12,,3
1076663969,2014,2015/5/4,10,,9
223500246,2014,2015/9/30,27,,2
397783388,2015,2016/4/15,223,,2
278577479,2015,2016/9/11,4,,5
98485705,2013,2016/8/28,,,2
594439369,2014,2015/7/7,,,2
531343917,2015,2016/10/6,,,2
1002961506,2013,2014/10/3,8,,2
36741548,2013,2015/2/24,,,2
199210810,2015,2016/1/1,,,2
365641348,2014,2015/3/16,6,,22
1096682413,2015,2016/5/28,,,2
1102477863,2013,2015/5/15,,,2
900553705,2014,2015/8/23,,,2
1191251655,2014,2015/1/20,10,,2
693558869,2014,2015/8/12,,,2
644070397,2013,2014/5/26,8,,2
27121327,2014,2016/8/28,,,2
368169791,2013,2015/2/3,,,2
484573415,2015,2016/8/15,,,2
853653557,2014,2015/4/12,8,,2
52738952,2013,2015/8/3,5,,2
5157457,2013,2014/4/25,,,2
98485705,2015,2016/7/28,,,2
796536832,2013,2014/9/5,,,2
696529484,2015,2016/5/13,,,2
310316514,2015,2016/7/30,,,2
1002961506,2016,2017/12/20,10,3,2
837618366,2016,2017/6/20,6,9,2
1070224310,2016,2017/3/20,3,7,2
236809127,2016,2017/1/20,5,2,2
616419363,2016,2017/5/20,3,2,2
546048441,2016,2017/12/26,2,2,22
873388560,2016,2017/1/20,11,9,29
439534,2016,2017/4/20,7,5,29
546141373,2016,2017/12/20,20,12,2
570750426,2016,2017/5/20,4,1,29
938496967,2016,2017/5/20,27,11,29
117079703,2016,2017/3/20,3,1,29
1156685256,2016,2017/10/20,4,1,29
1156891859,2016,2017/9/20,13,12,29
605218794,2016,2017/12/20,1,0,29
1154027962,2016,2017/9/20,75,16,29
1044138027,2016,2017/8/20,11,5,29
286315038,2016,2017/8/20,2,4,29
216874462,2016,2017/3/20,8,6,29
198504514,2016,2017/8/20,3,7,2
223500246,2016,2017/12/20,25,15,2
532634723,2016,2017/5/30,10,1,22
1215245697,2016,2017/4/20,5,9,2
893875331,2016,2017/5/23,7,3,22
1152593948,2016,2017/5/20,10,9,2
643314996,2016,2017/8/20,9,7,2
575657270,2016,2017/9/20,5,8,2
863313256,2016,2017/3/20,7,5,2
797437266,2016,2017/12/20,9,6,2
545631359,2016,2017/2/20,7,9,2
1113577344,2016,2017/1/20,1,3,12
1030481850,2016,2017/4/20,13,10,2
269932268,2016,2017/8/20,63,47,2
260330353,2016,2017/12/20,5,6,2
886230972,2016,2017/2/20,31,,2
662316493,2016,2017/5/20,9,,2
663594291,2016,2017/4/20,6,,2
1063866717,2016,2017/5/20,3,,2
76590086,2016,2017/5/20,7,,2
251275103,2016,2017/8/20,6,4,13
793680555,2016,2017/10/20,6,,2
145669153,2016,2017/12/26,1,,22
650137286,2016,2017/7/20,4,9,2
1205604589,2016,2017/2/20,10,,2
131655517,2016,2017/12/20,4,6,2
285546900,2016,2017/1/20,5,2,2
297715872,2016,2017/2/7,6,0,22
255280790,2016,2017/6/20,5,7,2
96647458,2016,2017/10/20,9,9,2
146410306,2016,2017/5/20,4,2,2
969154333,2016,2017/1/20,15,8,2
986909094,2016,2017/5/20,22,13,2
984565633,2017,2018/2/18,8,10,22
10349484,2017,2018/3/10,6,5,22
592871812,2017,2018/6/21,3,1,22
1070661496,2017,2018/6/16,13,2,22
163778594,2015,2017/11/14,8,,22
528468029,2017,2018/11/24,3,5,22
13279008,2017,2018/7/11,2,3,22
661526755,2017,2018/5/11,22,16,22
37172534,2017,2018/1/10,2,2,22
704025503,2017,2018/1/6,8,2,22
1183268452,2017,2018/4/24,10,3,22
661484504,2017,2018/5/30,42,29,27
394344011,2017,2018/8/29,2,1,22
62793212,2017,2018/4/23,8,7,22
1209470906,2016,2017/1/22,66,48,22
716554656,2016,2017/4/13,14,3,22
413319317,2017,2018/7/28,8,4,22
713866793,2016,2017/4/26,31,6,22
926663918,2016,2017/5/27,13,4,22
382011199,2017,2018/4/13,135,72,22
151432574,2016,2017/9/27,5,,22
1045958388,2016,2017/7/23,22,7,22
978180481,2016,2017/12/5,9,3,22
619896552,2016,2017/5/25,385,82,22
1052803993,2016,2017/12/18,5,3,22
942975003,2013,2014/1/29,,,22
1162650521,2017,2018/5/22,6,14,22
507898543,2016,2017/7/2,3,,29
1215245697,2017,2018/4/26,8,3,22
894061673,2017,2018/4/12,3,2,27
1134462964,2017,2018/12/8,58,,22
1134462964,2015,2016/2/3,139,,22
1134462964,2013,2014/10/9,,,22
866646357,2016,2017/8/23,11,9,22
905287894,2016,2017/4/14,11,4,22
697278305,2017,2018/11/19,11,8,22
439039848,2016,2017/1/29,5,10,22
862461974,2017,2018/1/6,9,1,22
862461974,2014,2016/8/24,4,,22
439237366,2017,2018/6/24,8,5,22
6563479,2017,2018/3/19,50,39,22
1106453921,2017,2018/11/19,15,4,22
660745347,2017,2018/8/3,27,6,22
578736704,2017,2018/8/15,13,7,22
373750970,2017,2018/1/1,22,12,22
4007212,2015,2016/1/30,25,,22
979650983,2017,2018/12/14,13,4,22
979650983,2016,2017/9/18,6,9,22
597791091,2017,2018/6/6,13,,22
796536832,2017,2018/8/4,13,,22
970374645,2016,2017/3/17,5,2,22
57942280,2016,2017/1/17,9,10,24
1128987741,2017,2018/11/14,5,,22
1094280045,2017,2018/1/16,19,4,22
198802340,2016,2017/6/10,5,3,22
265361834,2017,2018/3/27,6,1,24
655613232,2016,2017/5/25,13,1,22
380339658,2016,2017/8/16,11,8,22
662316493,2017,2018/7/26,10,,22
861886819,2017,2018/11/7,2,7,22
913722129,2017,2018/7/15,10,,29
1199181188,2015,2016/9/10,9,,22
210260896,2017,2018/1/20,9,8,22
537912918,2016,2017/8/2,6,6,22
537912918,2017,2018/10/16,8,2,22
1032518676,2013,2014/7/22,23,,22
633468496,2017,2018/1/29,9,4,22
831905311,2017,2018/2/28,31,28,22
901200697,2016,2017/7/1,6,7,22
569888186,2017,2018/12/20,11,9,26
922234570,2017,2018/9/12,80,36,22
948643344,2017,2018/2/17,69,33,22
283001962,2017,2018/6/22,7,8,22
512192700,2015,2016/5/26,8,,22
838245652,2017,2018/7/30,4,3,22
1131960625,2016,2017/2/12,11,6,22
167732608,2017,2018/12/31,9,9,22
805091640,2015,2016/5/3,6,,22
443437942,2017,2018/9/16,6,2,25
4382199,2016,2017/1/4,2,,22
115259654,2017,2018/1/20,8,7,22
723602573,2017,2018/10/23,103,38,26
1176138136,2017,2018/3/19,343,54,22
914178318,2017,2018/3/16,2,8,22
1116158928,2017,2018/11/23,8,7,22
928700812,2017,2018/8/16,5,9,22
336869784,2017,2018/6/19,21,17,26
280765951,2017,2018/5/10,11,7,22
292876865,2017,2018/11/17,8,6,16
25038671,2017,2018/8/14,14,9,22
25038671,2016,2017/2/24,11,3,22
746433264,2017,2018/6/22,8,4,26
744841992,2017,2018/9/15,6,8,22
279002627,2017,2018/1/25,11,7,26
1142790093,2016,2017/10/16,2,3,22
231767338,2017,2018/3/1,6,9,22
538788486,2016,2017/5/17,7,2,26
862870387,2017,2018/10/14,8,5,22
589860097,2017,2018/12/24,12,3,22
1201376187,2017,2018/8/21,8,10,22
1201376187,2016,2017/5/17,13,2,22
1132783938,2016,2017/10/22,2,6,22
63010757,2017,2018/1/18,11,8,22
